,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2037,New Cross,51.47489000000007,-0.04037999999997055,Villages Brewery,51.47845648785409,-0.02386105899996787,Brewery
2038,New Cross,51.47489000000007,-0.04037999999997055,The Gantry,51.46359657237999,-0.036126583738507294,Gastropub
2039,New Cross,51.47489000000007,-0.04037999999997055,The Duke,51.48106074182312,-0.020442018779627938,Pub
2040,New Cross,51.47489000000007,-0.04037999999997055,Frankie Goes to Bollywood,51.478748,-0.026435,Indian Restaurant
2041,New Cross,51.47489000000007,-0.04037999999997055,Deptford Park,51.48741844539881,-0.03805768611975151,Park
2042,New Cross,51.47489000000007,-0.04037999999997055,Dirty Apron,51.478213,-0.026768,English Restaurant
2043,New Cross,51.47489000000007,-0.04037999999997055,Frank's Café & Campari Bar,51.470974277001,-0.06694481109739417,Bar
2044,New Cross,51.47489000000007,-0.04037999999997055,Deptford Market Yard,51.47866760691647,-0.026582394675177395,Plaza
2045,New Cross,51.47489000000007,-0.04037999999997055,Everest Curry King,51.466011610245914,-0.019656034700388247,Sri Lankan Restaurant
2046,New Cross,51.47489000000007,-0.04037999999997055,Friendly Place,51.472374,-0.015076,Speakeasy
2047,New Cross,51.47489000000007,-0.04037999999997055,Kanpai London Sake Brewery & Taproom,51.469638,-0.066164,Sake Bar
2048,New Cross,51.47489000000007,-0.04037999999997055,Staycity Aparthotels Deptford Bridge Station,51.47425942693647,-0.023101651491559905,Hotel
2049,New Cross,51.47489000000007,-0.04037999999997055,Pistachios In The Park,51.46014387411361,-0.02426326274871826,Café
2050,New Cross,51.47489000000007,-0.04037999999997055,Babette,51.46403,-0.062026,French Restaurant
2051,New Cross,51.47489000000007,-0.04037999999997055,Oi Spaghetti + tiramisu,51.469782,-0.066314,Italian Restaurant
2052,New Cross,51.47489000000007,-0.04037999999997055,Laban,51.480050843674015,-0.01915898746733724,Dance Studio
2053,New Cross,51.47489000000007,-0.04037999999997055,Bussey Building,51.469935904041044,-0.06709814071655273,General Entertainment
2054,New Cross,51.47489000000007,-0.04037999999997055,Munure's,51.48260548734813,-0.018490613344943754,Sandwich Place
2055,New Cross,51.47489000000007,-0.04037999999997055,The Pizza Room,51.49201,-0.04478149,Pizza Place
2056,New Cross,51.47489000000007,-0.04037999999997055,Archery Fit,51.47637277380827,-0.019819404862361455,Athletics & Sports
2057,New Cross,51.47489000000007,-0.04037999999997055,Plough Way Deli,51.492217012047064,-0.03750228710591777,Deli / Bodega
2058,New Cross,51.47489000000007,-0.04037999999997055,PureGym,51.47618100149278,-0.018383878057205573,Gym / Fitness Center
2059,New Cross,51.47489000000007,-0.04037999999997055,Taco Queen,51.46791083061189,-0.06699085235595703,Taco Place
2060,New Cross,51.47489000000007,-0.04037999999997055,Peckham Levels,51.4707178390339,-0.06735563278198242,Community Center
2061,New Cross,51.47489000000007,-0.04037999999997055,Waitrose & Partners,51.482138977789184,-0.015557720237666217,Supermarket
2062,New Cross,51.47489000000007,-0.04037999999997055,Spit And Roast,51.466137689772246,-0.01961804498070766,Food Truck
2063,New Cross,51.47489000000007,-0.04037999999997055,Rooftop Film Club,51.46994417488117,-0.06754729279303139,Indie Movie Theater
2064,New Cross,51.47489000000007,-0.04037999999997055,Kitcho,51.47589907715582,-0.018861471923808684,Japanese Restaurant
2065,New Cross,51.47489000000007,-0.04037999999997055,Tupi,51.466827,-0.066005,Café
2066,New Cross,51.47489000000007,-0.04037999999997055,Guildford Arms,51.47440596985897,-0.014960813781301222,Pub
2067,New Cross,51.47489000000007,-0.04037999999997055,Bussey Beer Garden,51.470036,-0.06634075,Beer Garden
2068,New Cross,51.47489000000007,-0.04037999999997055,Wavelengths Leisure Centre,51.477669517599786,-0.02311817005138304,Gym / Fitness Center
2069,New Cross,51.47489000000007,-0.04037999999997055,Peckham Plex,51.47100287854272,-0.06834213668879745,Indie Movie Theater
2070,Newington,51.499960000000044,-0.09567999999995891,Mercato Metropolitano,51.498318,-0.098162144,Street Food Gathering
2071,Newington,51.499960000000044,-0.09567999999995891,Terry's Cafe,51.500715,-0.098314,Café
2072,Newington,51.499960000000044,-0.09567999999995891,Southwark Playhouse,51.4977793456688,-0.09860250077684411,Theater
2073,Newington,51.499960000000044,-0.09567999999995891,The Gladstone Arms,51.50096055081825,-0.09503092331812046,Pub
2074,Newington,51.499960000000044,-0.09567999999995891,Caravan Bankside,51.50453327171197,-0.09691316619897597,Modern European Restaurant
2075,Newington,51.499960000000044,-0.09567999999995891,M&S Simply Food,51.50551705,-0.09804702,Grocery Store
2076,Newington,51.499960000000044,-0.09567999999995891,Honest Burgers,51.5046220503119,-0.09106352175581378,Burger Joint
2077,Newington,51.499960000000044,-0.09567999999995891,Casa do Frango,51.504752,-0.092908,Portuguese Restaurant
2078,Newington,51.499960000000044,-0.09567999999995891,citizenM London Bankside,51.50535532261846,-0.09824182736111206,Hotel
2079,Newington,51.499960000000044,-0.09567999999995891,'O ver,51.504846,-0.09405,Italian Restaurant
2080,Newington,51.499960000000044,-0.09567999999995891,Monmouth Coffee Company,51.505536,-0.09148,Coffee Shop
2081,Newington,51.499960000000044,-0.09567999999995891,Borough Market,51.50549493508737,-0.09051835613656832,Farmers Market
2082,Newington,51.499960000000044,-0.09567999999995891,Richard Haward's Oysters,51.50541222968203,-0.0910470950642226,Seafood Restaurant
2083,Newington,51.499960000000044,-0.09567999999995891,Neal's Yard Dairy,51.50543821400243,-0.09147352390458788,Cheese Shop
2084,Newington,51.499960000000044,-0.09567999999995891,Padella,51.50507754661503,-0.0897817219098917,Italian Restaurant
2085,Newington,51.499960000000044,-0.09567999999995891,Union Theatre,51.50367723463347,-0.10180789288243569,Performing Arts Venue
2086,Newington,51.499960000000044,-0.09567999999995891,Red Cross Garden,51.50306336951771,-0.09456996058041892,Garden
2087,Newington,51.499960000000044,-0.09567999999995891,The Roebuck,51.498109,-0.090621,Pub
2088,Newington,51.499960000000044,-0.09567999999995891,La Tua Pasta,51.50566664207693,-0.09095830467525759,Italian Restaurant
2089,Newington,51.499960000000044,-0.09567999999995891,Porteña,51.50540875418928,-0.09100416010614616,Empanada Restaurant
2090,Newington,51.499960000000044,-0.09567999999995891,Gelateria 3BIS,51.505437,-0.091528,Ice Cream Shop
2091,Newington,51.499960000000044,-0.09567999999995891,Albert Arms,51.497415847571645,-0.10376726843493472,Pub
2092,Newington,51.499960000000044,-0.09567999999995891,Flat Iron Square,51.504505,-0.09503603,Street Food Gathering
2093,Newington,51.499960000000044,-0.09567999999995891,Gymbox,51.49466406581681,-0.09760434198465684,Gym
2094,Newington,51.499960000000044,-0.09567999999995891,Mint Street Park,51.50215636975753,-0.09693022125290197,Park
2095,Newington,51.499960000000044,-0.09567999999995891,Flor,51.505171,-0.089677,Wine Bar
2096,Newington,51.499960000000044,-0.09567999999995891,The Shangri-La Hotel,51.504228186702214,-0.08637489156145262,Hotel
2097,Newington,51.499960000000044,-0.09567999999995891,Applebee's,51.505119124722434,-0.09082128082449194,Seafood Restaurant
2098,Newington,51.499960000000044,-0.09567999999995891,The Gentlemen Baristas,51.50531017858365,-0.0918783569169705,Coffee Shop
2099,Newington,51.499960000000044,-0.09567999999995891,Shakespeare's Globe Theatre,51.508099,-0.09715,Theater
2100,Newington,51.499960000000044,-0.09567999999995891,Origin Coffee,51.504326,-0.103555,Coffee Shop
2101,Newington,51.499960000000044,-0.09567999999995891,Young Vic,51.503035994714295,-0.10746042968216699,Theater
2102,Newington,51.499960000000044,-0.09567999999995891,Leathermarket Gardens,51.50065519633729,-0.08373856544494629,Garden
2103,Newington,51.499960000000044,-0.09567999999995891,Utobeer,51.50549249414265,-0.09089587550224827,Beer Store
2104,Newington,51.499960000000044,-0.09567999999995891,Tate Modern,51.50770408386703,-0.0994563102722168,Art Museum
2105,Newington,51.499960000000044,-0.09567999999995891,Bread Ahead,51.505254126023836,-0.09036764881093769,Bakery
2106,Newington,51.499960000000044,-0.09567999999995891,Theo's Pizzeria,51.492847,-0.100349486,Pizza Place
2107,Newington,51.499960000000044,-0.09567999999995891,Franco Manca,51.50017475567863,-0.08157842356686322,Pizza Place
2108,Newington,51.499960000000044,-0.09567999999995891,Tabard Gardens,51.498925364289974,-0.08958578109741211,Park
2109,Newington,51.499960000000044,-0.09567999999995891,The Rake,51.50612335281753,-0.0910899352289138,Pub
2110,Newington,51.499960000000044,-0.09567999999995891,José,51.500600602095616,-0.0817867236815902,Tapas Restaurant
2111,Newington,51.499960000000044,-0.09567999999995891,The Rose Public House,51.50231392196969,-0.08560419615821602,Pub
2112,Newington,51.499960000000044,-0.09567999999995891,Casse-Crôute,51.50045735960002,-0.08170373491110762,French Restaurant
2113,Newington,51.499960000000044,-0.09567999999995891,Machine Cycling Café/Bike Shop and Repairs,51.496474078664164,-0.08231034149098025,Bike Shop
2114,Newington,51.499960000000044,-0.09567999999995891,The Old Vic,51.502175915094945,-0.10968642888657347,Theater
2115,Newington,51.499960000000044,-0.09567999999995891,White Cube,51.49964322491608,-0.08149552792778084,Art Gallery
2116,Newington,51.499960000000044,-0.09567999999995891,Bao Borough,51.505689,-0.09165,Asian Restaurant
2117,Newington,51.499960000000044,-0.09567999999995891,Blavatnik Building,51.50744699059763,-0.09992837905883789,Art Museum
2118,Newington,51.499960000000044,-0.09567999999995891,Tate Modern Viewing Level,51.50740275665009,-0.10011179066153776,Scenic Lookout
2119,Newington,51.499960000000044,-0.09567999999995891,Imperial War Museum,51.49598474204294,-0.10864157985065033,History Museum
2120,Newington,51.499960000000044,-0.09567999999995891,The Breakfast Club,51.50474611851586,-0.09134665483466015,Breakfast Spot
2121,Newington,51.499960000000044,-0.09567999999995891,Longdan Express,51.49138673642402,-0.09771888630493422,Convenience Store
2122,Newington,51.499960000000044,-0.09567999999995891,Sabor Peruano,51.49288730706875,-0.10106320200506204,Peruvian Restaurant
2123,Newington,51.499960000000044,-0.09567999999995891,M&S Simply Food,51.50511656,-0.08310302,Grocery Store
2124,Newington,51.499960000000044,-0.09567999999995891,Flour & Grape,51.497965134193855,-0.08133606757448779,Italian Restaurant
2125,Newington,51.499960000000044,-0.09567999999995891,Patty & Bun,51.505313607632665,-0.0892601137822522,Burger Joint
2126,Newington,51.499960000000044,-0.09567999999995891,The Watch House,51.49799503583915,-0.08127741235092369,Coffee Shop
2127,Newington,51.499960000000044,-0.09567999999995891,Roasting Plant Coffee,51.506257208814645,-0.08835190702768035,Coffee Shop
2128,Newington,51.499960000000044,-0.09567999999995891,Pizarro,51.49832202534203,-0.08117909724309832,Spanish Restaurant
2129,Newington,51.499960000000044,-0.09567999999995891,Comptoir Gourmand,51.500847181530084,-0.08185450277093238,Bakery
2130,Newington,51.499960000000044,-0.09567999999995891,F*ckoffee,51.49935817367657,-0.08128169635110911,Coffee Shop
2131,Newington,51.499960000000044,-0.09567999999995891,Caphe House,51.50034380457489,-0.08159058348792297,Vietnamese Restaurant
2132,Newington,51.499960000000044,-0.09567999999995891,214 Bermondsey,51.49799187283506,-0.08137038489245557,Cocktail Bar
2133,Newington,51.499960000000044,-0.09567999999995891,Where The Pancakes Are,51.50446855076706,-0.09541348372655388,Creperie
2134,Newington,51.499960000000044,-0.09567999999995891,Chapter 72,51.50145101719731,-0.08211749328410503,Coffee Shop
2135,Newington,51.499960000000044,-0.09567999999995891,West Square Gardens,51.495211575685055,-0.10542160968002211,Park
2136,Newington,51.499960000000044,-0.09567999999995891,Corsica Studios,51.49354599179485,-0.09854069905534102,Music Venue
2137,Newington,51.499960000000044,-0.09567999999995891,Thames Path,51.50881048656039,-0.08649587631225586,Trail
2138,Newington,51.499960000000044,-0.09567999999995891,The Anchor & Hope,51.50338372931985,-0.10643927677545802,Gastropub
2139,Newington,51.499960000000044,-0.09567999999995891,EATalia,51.50093324275744,-0.08193546629262925,Italian Restaurant
2140,Newington,51.499960000000044,-0.09567999999995891,Texas Joe's,51.50214418031458,-0.08381024374176163,American Restaurant
2141,Newington,51.499960000000044,-0.09567999999995891,The Hoxton Southwark,51.50567584468746,-0.10464829382863172,Hotel
2142,Newington,51.499960000000044,-0.09567999999995891,Sea Containers London,51.5084036,-0.1067988,Hotel
2143,Newington,51.499960000000044,-0.09567999999995891,Masters Superfish,51.50053481666747,-0.10783311238109705,Fish & Chips Shop
2144,Newington,51.499960000000044,-0.09567999999995891,The Queen's Walk,51.505236596405396,-0.07903933525085449,Scenic Lookout
2145,Newington,51.499960000000044,-0.09567999999995891,El Pastor,51.50535974448926,-0.09095133938489487,Taco Place
2146,Newington,51.499960000000044,-0.09567999999995891,JOE & THE JUICE,51.50568753450149,-0.09927709770263562,Juice Bar
2147,Newington,51.499960000000044,-0.09567999999995891,The King's Arms,51.504460819381706,-0.10906982155737777,Pub
2148,Newington,51.499960000000044,-0.09567999999995891,HEJ,51.497149552511715,-0.08101424581686643,Coffee Shop
2149,Newington,51.499960000000044,-0.09567999999995891,Olivier's Bakery,51.50535134011291,-0.0904667453291419,Bakery
2150,Newington,51.499960000000044,-0.09567999999995891,The Manor Of Walworth,51.491163,-0.097721,Pub
2151,Newington,51.499960000000044,-0.09567999999995891,Maltby Street Market,51.49924514599032,-0.07547525667296126,Street Food Gathering
2152,Newington,51.499960000000044,-0.09567999999995891,FCB Coffee,51.50857847937478,-0.10281580935644521,Coffee Shop
2153,Newington,51.499960000000044,-0.09567999999995891,40 Maltby St,51.49961269332499,-0.076050419619996,Wine Bar
2154,Newington,51.499960000000044,-0.09567999999995891,Bankside Beach,51.50840857876848,-0.10007858276367188,Beach
2155,Newington,51.499960000000044,-0.09567999999995891,House of Vans,51.50067766931536,-0.11394401690060052,Skate Park
2156,Newington,51.499960000000044,-0.09567999999995891,Greensmiths,51.500994602547856,-0.1124067731852665,Food & Drink Shop
2157,Newington,51.499960000000044,-0.09567999999995891,Little Bird,51.499278905661576,-0.07561156203414932,Cocktail Bar
2158,Newington,51.499960000000044,-0.09567999999995891,Kin+Deum,51.5024072195971,-0.0821548753891498,Thai Restaurant
2159,Newington,51.499960000000044,-0.09567999999995891,The Travel Café,51.49970539325881,-0.11413582921274207,Café
2160,Newington,51.499960000000044,-0.09567999999995891,Old Red Lion,51.489460705478095,-0.10495148372566897,Pub
2161,Newington,51.499960000000044,-0.09567999999995891,Bridge Theatre,51.504089017055,-0.07729323513436077,Theater
2162,Newington,51.499960000000044,-0.09567999999995891,Little Waitrose & Partners,51.50733438217989,-0.10574364011063153,Grocery Store
2163,Newington,51.499960000000044,-0.09567999999995891,St Dunstan in the East Garden,51.509715700832444,-0.08235446823136708,Garden
2164,Newington,51.499960000000044,-0.09567999999995891,Rosslyn,51.51257394102631,-0.09338110685348511,Coffee Shop
2165,Newington,51.499960000000044,-0.09567999999995891,ODEON BFI IMAX,51.5049953,-0.1135287,Movie Theater
2166,Newington,51.499960000000044,-0.09567999999995891,Park Plaza London Waterloo,51.498241,-0.113548,Hotel
2167,Newington,51.499960000000044,-0.09567999999995891,The Tankard,51.495298514868715,-0.11059284210205078,Bar
2168,Newington,51.499960000000044,-0.09567999999995891,Bar Tozino,51.49921957139185,-0.07544731743672019,Tapas Restaurant
2169,Newington,51.499960000000044,-0.09567999999995891,Vinegar Yard,51.502750353463135,-0.0838418426037796,Street Food Gathering
2170,Newington,51.487640000000056,-0.09541999999993322,The Best Kebab,51.48692634161355,-0.09510690660086948,Falafel Restaurant
2171,Newington,51.487640000000056,-0.09541999999993322,Longdan Express,51.49138673642402,-0.09771888630493422,Convenience Store
2172,Newington,51.487640000000056,-0.09541999999993322,Husky Studio,51.48965434355571,-0.09852948760283486,Dance Studio
2173,Newington,51.487640000000056,-0.09541999999993322,Louie Louie,51.48600790672163,-0.09420237224963968,Café
2174,Newington,51.487640000000056,-0.09541999999993322,Theo's Pizzeria,51.492847,-0.100349486,Pizza Place
2175,Newington,51.487640000000056,-0.09541999999993322,The Manor Of Walworth,51.491163,-0.097721,Pub
2176,Newington,51.487640000000056,-0.09541999999993322,Old Red Lion,51.489460705478095,-0.10495148372566897,Pub
2177,Newington,51.487640000000056,-0.09541999999993322,Arments Pie & Mash,51.48429400008485,-0.09308644722929897,Pie Shop
2178,Newington,51.487640000000056,-0.09541999999993322,Fowlds Cafe,51.480900516566564,-0.09355078908735368,Coffee Shop
2179,Newington,51.487640000000056,-0.09541999999993322,Sabor Peruano,51.49288730706875,-0.10106320200506204,Peruvian Restaurant
2180,Newington,51.487640000000056,-0.09541999999993322,Safestay,51.49079515962011,-0.09744930659682009,Hostel
2181,Newington,51.487640000000056,-0.09541999999993322,Gymbox,51.49466406581681,-0.09760434198465684,Gym
2182,Newington,51.487640000000056,-0.09541999999993322,Burgess Park,51.48242521151098,-0.08578777313232422,Park
2183,Newington,51.487640000000056,-0.09541999999993322,Zeret Kitchen,51.47862558552337,-0.09437835211676653,Ethiopian Restaurant
2184,Newington,51.487640000000056,-0.09541999999993322,Bayroot,51.484211860217485,-0.09391648016605414,Middle Eastern Restaurant
2185,Newington,51.487640000000056,-0.09541999999993322,Orbit Brewery,51.485174464756874,-0.09601271320013703,Brewery
2186,Newington,51.487640000000056,-0.09541999999993322,Corsica Studios,51.49354599179485,-0.09854069905534102,Music Venue
2187,Newington,51.487640000000056,-0.09541999999993322,La Luna,51.48465150444145,-0.09383054151453664,Italian Restaurant
2188,Newington,51.487640000000056,-0.09541999999993322,Mercato Metropolitano,51.498318,-0.098162144,Street Food Gathering
2189,Newington,51.487640000000056,-0.09541999999993322,Southwark Playhouse,51.4977793456688,-0.09860250077684411,Theater
2190,Newington,51.487640000000056,-0.09541999999993322,The Electric Elephant Cafe & Gallery,51.48978568001101,-0.09921986194361924,Café
2191,Newington,51.487640000000056,-0.09541999999993322,Hej Roastery,51.491853058760704,-0.09111282411265038,Coffee Shop
2192,Newington,51.487640000000056,-0.09541999999993322,Maximo Italian Bistrot,51.48905939155363,-0.10537326335906982,Italian Restaurant
2193,Newington,51.487640000000056,-0.09541999999993322,The Cinema Museum,51.49226018487264,-0.10522346046066254,Museum
2194,Newington,51.487640000000056,-0.09541999999993322,Kennington Park,51.483758135747216,-0.10849962883928813,Park
2195,Newington,51.487640000000056,-0.09541999999993322,Toulouse Lautrec,51.4911278,-0.1033709,French Restaurant
2196,Newington,51.487640000000056,-0.09541999999993322,Imperial War Museum,51.49598474204294,-0.10864157985065033,History Museum
2197,Newington,51.487640000000056,-0.09541999999993322,Machine Cycling Café/Bike Shop and Repairs,51.496474078664164,-0.08231034149098025,Bike Shop
2198,Newington,51.487640000000056,-0.09541999999993322,West Square Gardens,51.495211575685055,-0.10542160968002211,Park
2199,Newington,51.487640000000056,-0.09541999999993322,Cafe at Jamyang,51.491990515089036,-0.10552192071611789,Café
2200,Newington,51.487640000000056,-0.09541999999993322,Albert Arms,51.497415847571645,-0.10376726843493472,Pub
2201,Newington,51.487640000000056,-0.09541999999993322,Cable Bar & Cafe,51.480743,-0.111164,Café
2202,Newington,51.487640000000056,-0.09541999999993322,Crol & Co,51.49135025882412,-0.07527240785179135,Coffee Shop
2203,Newington,51.487640000000056,-0.09541999999993322,Cleaver Square,51.48840238293962,-0.11075042142254629,Plaza
2204,Newington,51.487640000000056,-0.09541999999993322,The Roebuck,51.498109,-0.090621,Pub
2205,Newington,51.487640000000056,-0.09541999999993322,The Cock Tavern,51.48639869306122,-0.1114120858258646,Gay Bar
2206,Newington,51.487640000000056,-0.09541999999993322,Sugar Pot,51.483788,-0.110945,Coffee Shop
2207,Newington,51.487640000000056,-0.09541999999993322,Terry's Cafe,51.500715,-0.098314,Café
2208,Newington,51.487640000000056,-0.09541999999993322,Flour & Grape,51.497965134193855,-0.08133606757448779,Italian Restaurant
2209,Newington,51.487640000000056,-0.09541999999993322,Theo's Pizzeria,51.47370071650358,-0.09053022232867393,Pizza Place
2210,Newington,51.487640000000056,-0.09541999999993322,The Watch House,51.49799503583915,-0.08127741235092369,Coffee Shop
2211,Newington,51.487640000000056,-0.09541999999993322,Prince of Wales,51.48801062775591,-0.10914240604214287,Pub
2212,Newington,51.487640000000056,-0.09541999999993322,214 Bermondsey,51.49799187283506,-0.08137038489245557,Cocktail Bar
2213,Newington,51.487640000000056,-0.09541999999993322,The Kennington,51.480168242302305,-0.1078845006415781,Pub
2214,Newington,51.487640000000056,-0.09541999999993322,Pizarro,51.49832202534203,-0.08117909724309832,Spanish Restaurant
2215,Newington,51.487640000000056,-0.09541999999993322,The Grange Pub,51.49389329578562,-0.07483053154142526,Pub
2216,Newington,51.487640000000056,-0.09541999999993322,Fixation,51.48714504395787,-0.11613957435637025,Arts & Crafts Store
2217,Newington,51.487640000000056,-0.09541999999993322,The Tankard,51.495298514868715,-0.11059284210205078,Bar
2218,Newington,51.487640000000056,-0.09541999999993322,Stormbird,51.47397712784008,-0.09048547968348739,Beer Bar
2219,Newington,51.487640000000056,-0.09541999999993322,White Cube,51.49964322491608,-0.08149552792778084,Art Gallery
2220,Newington,51.487640000000056,-0.09541999999993322,"Amici Italian Restaurant, Courtyard & Wine Bar",51.48752578470624,-0.1117614609167371,Italian Restaurant
2221,Newington,51.487640000000056,-0.09541999999993322,Franco Manca,51.50017475567863,-0.08157842356686322,Pizza Place
2222,Newington,51.487640000000056,-0.09541999999993322,Adulis,51.47948554211717,-0.11170238206648013,African Restaurant
2223,Newington,51.487640000000056,-0.09541999999993322,Camberwell Arms,51.47368543203864,-0.0883971076275327,Gastropub
2224,Newington,51.487640000000056,-0.09541999999993322,The Ship,51.4941995,-0.1105025,Pub
2225,Newington,51.487640000000056,-0.09541999999993322,HEJ,51.497149552511715,-0.08101424581686643,Coffee Shop
2226,Newington,51.487640000000056,-0.09541999999993322,F*ckoffee,51.49935817367657,-0.08128169635110911,Coffee Shop
2227,Newington,51.487640000000056,-0.09541999999993322,José,51.500600602095616,-0.0817867236815902,Tapas Restaurant
2228,Newington,51.487640000000056,-0.09541999999993322,The Oval,51.4837364238246,-0.114956796169281,Cricket Ground
2229,Newington,51.487640000000056,-0.09541999999993322,Leathermarket Gardens,51.50065519633729,-0.08373856544494629,Garden
2230,Newington,51.487640000000056,-0.09541999999993322,Casse-Crôute,51.50045735960002,-0.08170373491110762,French Restaurant
2231,Newington,51.487640000000056,-0.09541999999993322,The Gladstone Arms,51.50096055081825,-0.09503092331812046,Pub
2232,Newington,51.487640000000056,-0.09541999999993322,Oval Farmers' Market,51.48134337949233,-0.11221925213337314,Farmers Market
2233,Newington,51.487640000000056,-0.09541999999993322,Cable Bakery,51.48033961167374,-0.10811062256563128,Bakery
2234,Newington,51.487640000000056,-0.09541999999993322,Tibetan Peace Garden,51.49386454423574,-0.10697632576777952,Garden
2235,Newington,51.487640000000056,-0.09541999999993322,Maloko,51.473661275116726,-0.08860923813454039,Café
2236,Newington,51.487640000000056,-0.09541999999993322,Vauxhall City Farm,51.48717776441197,-0.11916849258208446,Farm
2237,Newington,51.487640000000056,-0.09541999999993322,Caphe House,51.50034380457489,-0.08159058348792297,Vietnamese Restaurant
2238,Newington,51.487640000000056,-0.09541999999993322,Silk Road,51.4738195178106,-0.0892841684333542,Xinjiang Restaurant
2239,Newington,51.487640000000056,-0.09541999999993322,Bonnington Cafe,51.484719964681524,-0.12026581333310093,Café
2240,Newington,51.487640000000056,-0.09541999999993322,Tabard Gardens,51.498925364289974,-0.08958578109741211,Park
2241,Newington,51.487640000000056,-0.09541999999993322,Newport Street Gallery,51.493466071643546,-0.1170402521691333,Art Gallery
2242,Newington,51.487640000000056,-0.09541999999993322,The Royal Vauxhall Tavern,51.485853,-0.121729,Gay Bar
2243,Newington,51.487640000000056,-0.09541999999993322,Maltby Street Market,51.49924514599032,-0.07547525667296126,Street Food Gathering
2244,Newington,51.487640000000056,-0.09541999999993322,Comptoir Gourmand,51.500847181530084,-0.08185450277093238,Bakery
2245,Newington,51.487640000000056,-0.09541999999993322,Elephant & Castle,51.49530805348456,-0.09993539167296625,Pub
2246,Newington,51.487640000000056,-0.09541999999993322,Little Bird,51.499278905661576,-0.07561156203414932,Cocktail Bar
2247,Newington,51.487640000000056,-0.09541999999993322,Myatt's Fields Park,51.47388805713325,-0.10303371800784801,Park
2248,Newington,51.487640000000056,-0.09541999999993322,40 Maltby St,51.49961269332499,-0.076050419619996,Wine Bar
2249,Newington,51.487640000000056,-0.09541999999993322,The Old Vic,51.502175915094945,-0.10968642888657347,Theater
2250,Newington,51.487640000000056,-0.09541999999993322,Park Plaza London Waterloo,51.498241,-0.113548,Hotel
2251,Newington,51.487640000000056,-0.09541999999993322,Daily Goods London,51.47391198191105,-0.09004631254287411,Café
2252,Newington,51.487640000000056,-0.09541999999993322,Mono,51.471924,-0.092815496,Coffee Shop
2253,Newington,51.487640000000056,-0.09541999999993322,Young Vic,51.503035994714295,-0.10746042968216699,Theater
2254,Newington,51.487640000000056,-0.09541999999993322,Honest Burgers,51.5046220503119,-0.09106352175581378,Burger Joint
2255,Newington,51.487640000000056,-0.09541999999993322,The Crooked Well,51.47300427928027,-0.08974193866496116,Gastropub
2256,Newington,51.487640000000056,-0.09541999999993322,Brew by Numbers,51.497517,-0.072148,Brewery
2257,Newington,51.487640000000056,-0.09541999999993322,Bar Tozino,51.49921957139185,-0.07544731743672019,Tapas Restaurant
2258,Newington,51.487640000000056,-0.09541999999993322,Caravan Bankside,51.50453327171197,-0.09691316619897597,Modern European Restaurant
2259,Newington,51.487640000000056,-0.09541999999993322,Kennington Lane Cafe,51.48611805798087,-0.12123679722217301,Café
2260,Newington,51.487640000000056,-0.09541999999993322,M&S Simply Food,51.50551705,-0.09804702,Grocery Store
2261,Newington,51.487640000000056,-0.09541999999993322,Union Theatre,51.50367723463347,-0.10180789288243569,Performing Arts Venue
2262,Newington,51.487640000000056,-0.09541999999993322,Chapter 72,51.50145101719731,-0.08211749328410503,Coffee Shop
2263,Newington,51.487640000000056,-0.09541999999993322,Padella,51.50507754661503,-0.0897817219098917,Italian Restaurant
2264,Newington,51.487640000000056,-0.09541999999993322,The Royal Oak,51.49315859958058,-0.1130865242652005,Pub
2265,Newington,51.487640000000056,-0.09541999999993322,73 Enid Street | Cloudwater London,51.49767642678057,-0.07264324071266737,Beer Bar
2266,Newington,51.487640000000056,-0.09541999999993322,Richard Haward's Oysters,51.50541222968203,-0.0910470950642226,Seafood Restaurant
2267,Newington,51.487640000000056,-0.09541999999993322,Casa do Frango,51.504752,-0.092908,Portuguese Restaurant
2268,Newington,51.487640000000056,-0.09541999999993322,South London Gallery,51.47405194475679,-0.07957074872909771,Art Gallery
2269,Newington,51.487640000000056,-0.09541999999993322,The Travel Café,51.49970539325881,-0.11413582921274207,Café
2270,Nunhead,51.47218000000004,-0.0677899999999454,Rye Wax,51.46986238809608,-0.06761312484741211,Record Shop
2271,Nunhead,51.47218000000004,-0.0677899999999454,Coal Rooms,51.470077504615254,-0.06929550600431446,Restaurant
2272,Nunhead,51.47218000000004,-0.0677899999999454,Yadas,51.470575,-0.068536,Middle Eastern Restaurant
2273,Nunhead,51.47218000000004,-0.0677899999999454,Brick Brewery,51.46965180524746,-0.06953175125428095,Brewery
2274,Nunhead,51.47218000000004,-0.0677899999999454,Peckham Springs,51.469696936385,-0.0701340835083436,Cocktail Bar
2275,Nunhead,51.47218000000004,-0.0677899999999454,Forza Win,51.469865,-0.065682,Italian Restaurant
2276,Nunhead,51.47218000000004,-0.0677899999999454,Frank's Café & Campari Bar,51.470974277001,-0.06694481109739417,Bar
2277,Nunhead,51.47218000000004,-0.0677899999999454,Persepolis,51.47345210865369,-0.07168163023405306,Grocery Store
2278,Nunhead,51.47218000000004,-0.0677899999999454,Honest Burgers,51.46965875633318,-0.06930011043334616,Burger Joint
2279,Nunhead,51.47218000000004,-0.0677899999999454,Ganapati,51.469633991195614,-0.07292398157248463,Indian Restaurant
